Havza-Althavza-il-ilçe Listesi
Akarçay (HAVZA)
Afyon-Akarçay (ALT HAVZA) Havzasý: (Akarçay)
Tatvan (ÝLÇE)  ili: (Bitlis)
Erzurum (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Hýnýs (ÝLÇE)  ili: (Erzurum)
Tekman (ÝLÇE)  ili: (Erzurum)
Varto (ÝLÇE)  ili: (Erzurum)
Muþ (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Bulanýk (ÝLÇE)  ili: (Muþ)
Hasköy (ÝLÇE)  ili: (Muþ)
Korkut (ÝLÇE)  ili: (Muþ)
Muþ_Merkez Ýlçe (ÝLÇE)  ili: (Muþ)
Varto (ÝLÇE)  ili: (Muþ)
Mus-Kaleköy (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Bingöl_Merkez Ýlçe (ÝLÇE)  ili: (Bingöl)
Genç (ÝLÇE)  ili: (Bingöl)
Karlýova (ÝLÇE)  ili: (Bingöl)
Solhan (ÝLÇE)  ili: (Bingöl)
Diyarbakýr (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Kulp (ÝLÇE)  ili: (Diyarbakýr)
Muþ (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Muþ_Merkez Ýlçe (ÝLÇE)  ili: (Muþ)
Nusaybin (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Batman (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Gercüþ (ÝLÇE)  ili: (Batman)
Mardin (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Midyat (ÝLÇE)  ili: (Mardin)
Nusaybin (ÝLÇE)  ili: (Mardin)
Ömerli (ÝLÇE)  ili: (Mardin)
Savur (ÝLÇE)  ili: (Mardin)
Þýrnak (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Ýdil (ÝLÇE)  ili: (Þýrnak)
Nusaybin (ÝLÇE)  ili: (Þýrnak)
Palu (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Elazýð (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Kovancýlar (ÝLÇE)  ili: (Elazýð)
Palu (ÝLÇE)  ili: (Elazýð)
Palu-Çekerdag (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Bingöl_Merkez Ýlçe (ÝLÇE)  ili: (Bingöl)
Genç (ÝLÇE)  ili: (Bingöl)
Elazýð (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Kovancýlar (ÝLÇE)  ili: (Elazýð)
Palu (ÝLÇE)  ili: (Elazýð)
Palu-Kanatli (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Bingöl_Merkez Ýlçe (ÝLÇE)  ili: (Bingöl)
Elazýð (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Karakoçan (ÝLÇE)  ili: (Elazýð)
Kovancýlar (ÝLÇE)  ili: (Elazýð)
Palu (ÝLÇE)  ili: (Elazýð)
Palu-Kovancilar (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Elazýð (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Kovancýlar (ÝLÇE)  ili: (Elazýð)
Palu (ÝLÇE)  ili: (Elazýð)
Periçayi-Abdalan (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Yedisu (ÝLÇE)  ili: (Bingöl)
Tunceli (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Pülümür (ÝLÇE)  ili: (Tunceli)
Periçayi-Akimli (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Karlýova (ÝLÇE)  ili: (Bingöl)
Kiðý (ÝLÇE)  ili: (Bingöl)
Yedisu (ÝLÇE)  ili: (Bingöl)
Erzincan (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Tercan (ÝLÇE)  ili: (Erzincan)
Erzurum (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Çat (ÝLÇE)  ili: (Erzurum)
Tunceli (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Pülümür (ÝLÇE)  ili: (Tunceli)
Periçayi-Basköy (ALT HAVZA) Havzasý: (Fýrat - Dicle)
 (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Çat (ÝLÇE)  ili: ()
Tercan (ÝLÇE)  ili: ()
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Karlýova (ÝLÇE)  ili: (Bingöl)
Yedisu (ÝLÇE)  ili: (Bingöl)
Erzincan (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Tercan (ÝLÇE)  ili: (Erzincan)
Erzurum (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Çat (ÝLÇE)  ili: (Erzurum)
Tercan (ÝLÇE)  ili: (Erzurum)
Periçayi-Gedik (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Elazýð (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Karakoçan (ÝLÇE)  ili: (Elazýð)
Tunceli (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Mazgirt (ÝLÇE)  ili: (Tunceli)
Nazýmiye (ÝLÇE)  ili: (Tunceli)
Tunceli_Merkez Ýlçe (ÝLÇE)  ili: (Tunceli)
Periçayi-Ilica (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Kiðý (ÝLÇE)  ili: (Bingöl)
Yayladere (ÝLÇE)  ili: (Bingöl)
Tunceli (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Kiðý (ÝLÇE)  ili: (Tunceli)
Nazýmiye (ÝLÇE)  ili: (Tunceli)
Pülümür (ÝLÇE)  ili: (Tunceli)
Periçayi-Karatas (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Adaklý (ÝLÇE)  ili: (Bingöl)
Karlýova (ÝLÇE)  ili: (Bingöl)
Yedisu (ÝLÇE)  ili: (Bingöl)
Erzurum (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Çat (ÝLÇE)  ili: (Erzurum)
Karlýova (ÝLÇE)  ili: (Erzurum)
Periçayi-Kazan (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Karlýova (ÝLÇE)  ili: (Bingöl)
Tekman (ÝLÇE)  ili: (Bingöl)
Erzurum (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Çat (ÝLÇE)  ili: (Erzurum)
Karlýova (ÝLÇE)  ili: (Erzurum)
Tekman (ÝLÇE)  ili: (Erzurum)
Varto (ÝLÇE)  ili: (Erzurum)
Muþ (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Varto (ÝLÇE)  ili: (Muþ)
Periçayi-Özlüce (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Adaklý (ÝLÇE)  ili: (Bingöl)
Bingöl_Merkez Ýlçe (ÝLÇE)  ili: (Bingöl)
Kiðý (ÝLÇE)  ili: (Bingöl)
Yayladere (ÝLÇE)  ili: (Bingöl)
Yedisu (ÝLÇE)  ili: (Bingöl)
Elazýð (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Karakoçan (ÝLÇE)  ili: (Elazýð)
Tunceli (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Pülümür (ÝLÇE)  ili: (Tunceli)
Periçayi-Pamuklu (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Yayladere (ÝLÇE)  ili: (Bingöl)
Elazýð (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Karakoçan (ÝLÇE)  ili: (Elazýð)
Tunceli (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Nazýmiye (ÝLÇE)  ili: (Tunceli)
Tunceli_Merkez Ýlçe (ÝLÇE)  ili: (Tunceli)
Periçayi-Pülür (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Adaklý (ÝLÇE)  ili: (Bingöl)
Karlýova (ÝLÇE)  ili: (Bingöl)
Kiðý (ÝLÇE)  ili: (Bingöl)
Yedisu (ÝLÇE)  ili: (Bingöl)
Siirt-Eruh (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Siirt (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Eruh (ÝLÇE)  ili: (Siirt)
Pervari (ÝLÇE)  ili: (Siirt)
Siirt_Merkez Ýlçe (ÝLÇE)  ili: (Siirt)
Þýrnak (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Þýrnak_Merkez Ýlçe (ÝLÇE)  ili: (Þýrnak)
Siirt-Sirvan (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Siirt (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Baykan (ÝLÇE)  ili: (Siirt)
Kurtalan (ÝLÇE)  ili: (Siirt)
Siirt_Merkez Ýlçe (ÝLÇE)  ili: (Siirt)
Þirvan (ÝLÇE)  ili: (Siirt)
Tillo (ÝLÇE)  ili: (Siirt)
Silopi (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Siirt (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Pervari (ÝLÇE)  ili: (Siirt)
Þýrnak (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Beytüþþebap (ÝLÇE)  ili: (Þýrnak)
Cizre (ÝLÇE)  ili: (Þýrnak)
Silopi (ÝLÇE)  ili: (Þýrnak)
Þýrnak_Merkez Ýlçe (ÝLÇE)  ili: (Þýrnak)
Uludere (ÝLÇE)  ili: (Þýrnak)
Sinir Firat (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Adýyaman (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Adýyaman_Merkez Ýlçe (ÝLÇE)  ili: (Adýyaman)
Besni (ÝLÇE)  ili: (Adýyaman)
Gaziantep (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Araban (ÝLÇE)  ili: (Gaziantep)
Karkamýþ (ÝLÇE)  ili: (Gaziantep)
Nizip (ÝLÇE)  ili: (Gaziantep)
Yavuzeli (ÝLÇE)  ili: (Gaziantep)
Þanlýurfa (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Birecik (ÝLÇE)  ili: (Þanlýurfa)
Bozova (ÝLÇE)  ili: (Þanlýurfa)
Halfeti (ÝLÇE)  ili: (Þanlýurfa)
Suruç-Baziki (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Adýyaman (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Adýyaman_Merkez Ýlçe (ÝLÇE)  ili: (Adýyaman)
Gaziantep (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Araban (ÝLÇE)  ili: (Gaziantep)
Karkamýþ (ÝLÇE)  ili: (Gaziantep)
Þanlýurfa (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Akçakale (ÝLÇE)  ili: (Þanlýurfa)
Birecik (ÝLÇE)  ili: (Þanlýurfa)
Bozova (ÝLÇE)  ili: (Þanlýurfa)
Eyyübiye (ÝLÇE)  ili: (Þanlýurfa)
Halfeti (ÝLÇE)  ili: (Þanlýurfa)
Karaköprü (ÝLÇE)  ili: (Þanlýurfa)
Suruç (ÝLÇE)  ili: (Þanlýurfa)
Tohma-Ayvali (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Kayseri (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Pýnarbaþý (ÝLÇE)  ili: (Kayseri)
Malatya (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Hekimhan (ÝLÇE)  ili: (Malatya)
Kuluncak (ÝLÇE)  ili: (Malatya)
Sivas (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Altýnyayla (ÝLÇE)  ili: (Sivas)
Gürün (ÝLÇE)  ili: (Sivas)
Kangal (ÝLÇE)  ili: (Sivas)
Kuluncak (ÝLÇE)  ili: (Sivas)
Ulaþ (ÝLÇE)  ili: (Sivas)
Tohma-Çatalbahçe (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Kahramanmaraþ (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Elbistan (ÝLÇE)  ili: (Kahramanmaraþ)
Malatya (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Akçadað (ÝLÇE)  ili: (Malatya)
Darende (ÝLÇE)  ili: (Malatya)
Yazýhan (ÝLÇE)  ili: (Malatya)
Tohma-Kaynarca (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Malatya (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Darende (ÝLÇE)  ili: (Malatya)
Hekimhan (ÝLÇE)  ili: (Malatya)
Kuluncak (ÝLÇE)  ili: (Malatya)
Sivas (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Gürün (ÝLÇE)  ili: (Sivas)
Tohma-Kuruçay (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Malatya (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Arguvan (ÝLÇE)  ili: (Malatya)
Hekimhan (ÝLÇE)  ili: (Malatya)
Kuluncak (ÝLÇE)  ili: (Malatya)
Yazýhan (ÝLÇE)  ili: (Malatya)
Sivas (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Divriði (ÝLÇE)  ili: (Sivas)
Kangal (ÝLÇE)  ili: (Sivas)
Tohma-Yaziköy (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Kahramanmaraþ (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Elbistan (ÝLÇE)  ili: (Kahramanmaraþ)
Kayseri (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Pýnarbaþý (ÝLÇE)  ili: (Kayseri)
Malatya (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Akçadað (ÝLÇE)  ili: (Malatya)
Darende (ÝLÇE)  ili: (Malatya)
Sivas (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Gürün (ÝLÇE)  ili: (Sivas)
Tunceli-Peri-Çarsancak (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Elazýð (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Kovancýlar (ÝLÇE)  ili: (Elazýð)
Tunceli (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Mazgirt (ÝLÇE)  ili: (Tunceli)
Tutak-Karahalit (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Aðrý (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Aðrý_Merkez Ýlçe (ÝLÇE)  ili: (Aðrý)
Eleþkirt (ÝLÇE)  ili: (Aðrý)
Hamur (ÝLÇE)  ili: (Aðrý)
Patnos (ÝLÇE)  ili: (Aðrý)
Tutak (ÝLÇE)  ili: (Aðrý)
Muþ (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Malazgirt (ÝLÇE)  ili: (Muþ)
Tutak-Nadirseyh (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Aðrý (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Eleþkirt (ÝLÇE)  ili: (Aðrý)
Karayazý (ÝLÇE)  ili: (Aðrý)
NaN (ÝLÇE)  ili: (Aðrý)
Patnos (ÝLÇE)  ili: (Aðrý)
Tutak (ÝLÇE)  ili: (Aðrý)
Erzurum (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Eleþkirt (ÝLÇE)  ili: (Erzurum)
Karayazý (ÝLÇE)  ili: (Erzurum)
Malazgirt (ÝLÇE)  ili: (Erzurum)
NaN (ÝLÇE)  ili: (Erzurum)
Tutak (ÝLÇE)  ili: (Erzurum)
Muþ (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Karayazý (ÝLÇE)  ili: (Muþ)
Malazgirt (ÝLÇE)  ili: (Muþ)
Tuzla-Çat (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bingöl (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Yedisu (ÝLÇE)  ili: (Bingöl)
Erzincan (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Çat (ÝLÇE)  ili: (Erzincan)
Tercan (ÝLÇE)  ili: (Erzincan)
Erzurum (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Aþkale (ÝLÇE)  ili: (Erzurum)
Çat (ÝLÇE)  ili: (Erzurum)
Palandöken (ÝLÇE)  ili: (Erzurum)
Tekman (ÝLÇE)  ili: (Erzurum)
Tercan (ÝLÇE)  ili: (Erzurum)
Tunceli (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Pülümür (ÝLÇE)  ili: (Tunceli)
Yunusyayla (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Bitlis (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Ahlat (ÝLÇE)  ili: (Bitlis)
Erzurum (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Bulanýk (ÝLÇE)  ili: (Erzurum)
Hýnýs (ÝLÇE)  ili: (Erzurum)
Karaçoban (ÝLÇE)  ili: (Erzurum)
Muþ (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Bulanýk (ÝLÇE)  ili: (Muþ)
Korkut (ÝLÇE)  ili: (Muþ)
Muþ_Merkez Ýlçe (ÝLÇE)  ili: (Muþ)
Varto (ÝLÇE)  ili: (Muþ)
Yüksekova (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Hakkari (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Baþkale (ÝLÇE)  ili: (Hakkari)
Hakkari_Merkez Ýlçe (ÝLÇE)  ili: (Hakkari)
Þemdinli (ÝLÇE)  ili: (Hakkari)
Yüksekova (ÝLÇE)  ili: (Hakkari)
Van (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Baþkale (ÝLÇE)  ili: (Van)
Yüksekova (ÝLÇE)  ili: (Van)
Zap-Baskale (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Hakkari (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Baþkale (ÝLÇE)  ili: (Hakkari)
Hakkari_Merkez Ýlçe (ÝLÇE)  ili: (Hakkari)
Yüksekova (ÝLÇE)  ili: (Hakkari)
Van (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Baþkale (ÝLÇE)  ili: (Van)
Gürpýnar (ÝLÇE)  ili: (Van)
Saray (ÝLÇE)  ili: (Van)
Yüksekova (ÝLÇE)  ili: (Van)
Zap-Çukurca (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Hakkari (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Çukurca (ÝLÇE)  ili: (Hakkari)
Hakkari_Merkez Ýlçe (ÝLÇE)  ili: (Hakkari)
Yüksekova (ÝLÇE)  ili: (Hakkari)
Zap-Doganli (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Hakkari (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Çukurca (ÝLÇE)  ili: (Hakkari)
Hakkari_Merkez Ýlçe (ÝLÇE)  ili: (Hakkari)
Þýrnak (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Beytüþþebap (ÝLÇE)  ili: (Þýrnak)
Uludere (ÝLÇE)  ili: (Þýrnak)
Zap-Geçitli (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Hakkari (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Hakkari_Merkez Ýlçe (ÝLÇE)  ili: (Hakkari)
Þýrnak (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Beytüþþebap (ÝLÇE)  ili: (Þýrnak)
Van (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Gürpýnar (ÝLÇE)  ili: (Van)
Zap-Hakkari (ALT HAVZA) Havzasý: (Fýrat - Dicle)
Hakkari (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Hakkari_Merkez Ýlçe (ÝLÇE)  ili: (Hakkari)
Yüksekova (ÝLÇE)  ili: (Hakkari)
Van (ÞEHÝR)  Havzasý: (Fýrat - Dicle)
Baþkale (ÝLÇE)  ili: (Van)
Gürpýnar (ÝLÇE)  ili: (Van)
Gediz (HAVZA)
Akhisar (ALT HAVZA) Havzasý: (Gediz)
Balýkesir (ÞEHÝR)  Havzasý: (Gediz)
Sýndýrgý (ÝLÇE)  ili: (Balýkesir)
Manisa (ÞEHÝR)  Havzasý: (Gediz)
Akhisar (ÝLÇE)  ili: (Manisa)
Demirci (ÝLÇE)  ili: (Manisa)
Gölmarmara (ÝLÇE)  ili: (Manisa)
Gördes (ÝLÇE)  ili: (Manisa)
Kýrkaðaç (ÝLÇE)  ili: (Manisa)
Köprübaþý (ÝLÇE)  ili: (Manisa)
Salihli (ÝLÇE)  ili: (Manisa)
Saruhanlý (ÝLÇE)  ili: (Manisa)
Soma (ÝLÇE)  ili: (Manisa)
Turgutlu (ÝLÇE)  ili: (Manisa)
Alasehir (ALT HAVZA) Havzasý: (Gediz)
Aydýn (ÞEHÝR)  Havzasý: (Gediz)
Kuyucak (ÝLÇE)  ili: (Aydýn)
Nazilli (ÝLÇE)  ili: (Aydýn)
Denizli (ÞEHÝR)  Havzasý: (Gediz)
Buldan (ÝLÇE)  ili: (Denizli)
Güney (ÝLÇE)  ili: (Denizli)
Ýzmir (ÞEHÝR)  Havzasý: (Gediz)
Kiraz (ÝLÇE)  ili: (Ýzmir)
Manisa (ÞEHÝR)  Havzasý: (Gediz)
Alaþehir (ÝLÇE)  ili: (Manisa)
Kula (ÝLÇE)  ili: (Manisa)
Salihli (ÝLÇE)  ili: (Manisa)
Sarýgöl (ÝLÇE)  ili: (Manisa)
Uþak (ÞEHÝR)  Havzasý: (Gediz)
Eþme (ÝLÇE)  ili: (Uþak)
Asagi Gediz (ALT HAVZA) Havzasý: (Gediz)
Ýzmir (ÞEHÝR)  Havzasý: (Gediz)
Aliaða (ÝLÇE)  ili: (Ýzmir)
Bayýndýr (ÝLÇE)  ili: (Ýzmir)
Bornova (ÝLÇE)  ili: (Ýzmir)
Çiðli (ÝLÇE)  ili: (Ýzmir)
Foça (ÝLÇE)  ili: (Ýzmir)
Karþýyaka (ÝLÇE)  ili: (Ýzmir)
Kemalpaþa (ÝLÇE)  ili: (Ýzmir)
Kýnýk (ÝLÇE)  ili: (Ýzmir)
Kiraz (ÝLÇE)  ili: (Ýzmir)
Menemen (ÝLÇE)  ili: (Ýzmir)
Ödemiþ (ÝLÇE)  ili: (Ýzmir)
Salihli (ÝLÇE)  ili: (Ýzmir)
Turgutlu (ÝLÇE)  ili: (Ýzmir)
Manisa (ÞEHÝR)  Havzasý: (Gediz)
Ahmetli (ÝLÇE)  ili: (Manisa)
Akhisar (ÝLÇE)  ili: (Manisa)
Alaþehir (ÝLÇE)  ili: (Manisa)
Demirci (ÝLÇE)  ili: (Manisa)
Gölmarmara (ÝLÇE)  ili: (Manisa)
Gördes (ÝLÇE)  ili: (Manisa)
Köprübaþý (ÝLÇE)  ili: (Manisa)
Kula (ÝLÇE)  ili: (Manisa)
Ödemiþ (ÝLÇE)  ili: (Manisa)
Salihli (ÝLÇE)  ili: (Manisa)
Saruhanlý (ÝLÇE)  ili: (Manisa)
Þehzadeler (ÝLÇE)  ili: (Manisa)
Turgutlu (ÝLÇE)  ili: (Manisa)
Yunusemre (ÝLÇE)  ili: (Manisa)
Gördes-Günesli (ALT HAVZA) Havzasý: (Gediz)
Balýkesir (ÞEHÝR)  Havzasý: (Gediz)
Sýndýrgý (ÝLÇE)  ili: (Balýkesir)
Manisa (ÞEHÝR)  Havzasý: (Gediz)
Demirci (ÝLÇE)  ili: (Manisa)
Gördes (ÝLÇE)  ili: (Manisa)
Kemalpasa (ALT HAVZA) Havzasý: (Gediz)
Ýzmir (ÞEHÝR)  Havzasý: (Gediz)
Bayýndýr (ÝLÇE)  ili: (Ýzmir)
Bornova (ÝLÇE)  ili: (Ýzmir)
Kemalpaþa (ÝLÇE)  ili: (Ýzmir)
NaN (ÝLÇE)  ili: (Ýzmir)
Torbalý (ÝLÇE)  ili: (Ýzmir)
Manisa (ÞEHÝR)  Havzasý: (Gediz)
NaN (ÝLÇE)  ili: (Manisa)
Þehzadeler (ÝLÇE)  ili: (Manisa)
Turgutlu (ÝLÇE)  ili: (Manisa)
Yunusemre (ÝLÇE)  ili: (Manisa)
Yukari Gediz (ALT HAVZA) Havzasý: (Gediz)
Kütahya (ÞEHÝR)  Havzasý: (Gediz)
Aslanapa (ÝLÇE)  ili: (Kütahya)
Gediz (ÝLÇE)  ili: (Kütahya)
Pazarlar (ÝLÇE)  ili: (Kütahya)
Selendi (ÝLÇE)  ili: (Kütahya)
Simav (ÝLÇE)  ili: (Kütahya)
Þaphane (ÝLÇE)  ili: (Kütahya)
Manisa (ÞEHÝR)  Havzasý: (Gediz)
Alaþehir (ÝLÇE)  ili: (Manisa)
Demirci (ÝLÇE)  ili: (Manisa)
Köprübaþý (ÝLÇE)  ili: (Manisa)
Kula (ÝLÇE)  ili: (Manisa)
Selendi (ÝLÇE)  ili: (Manisa)
Simav (ÝLÇE)  ili: (Manisa)
Uþak (ÞEHÝR)  Havzasý: (Gediz)
Banaz (ÝLÇE)  ili: (Uþak)
Eþme (ÝLÇE)  ili: (Uþak)
Ulubey (ÝLÇE)  ili: (Uþak)
Uþak_Merkez Ýlçe (ÝLÇE)  ili: (Uþak)
Kýzýlýrmak (HAVZA)
 (ALT HAVZA) Havzasý: (Kýzýlýrmak)
Aksaray (ÞEHÝR)  Havzasý: (Kýzýlýrmak)
Ortaköy (ÝLÇE)  ili: (Aksaray)
Çorum (ÞEHÝR)  Havzasý: (Kýzýlýrmak)
Alaca (ÝLÇE)  ili: (Çorum)
Boðazkale (ÝLÇE)  ili: (Çorum)
Sungurlu (ÝLÇE)  ili: (Çorum)
Kýrþehir (ÞEHÝR)  Havzasý: (Kýzýlýrmak)
Kýrþehir_Merkez Ýlçe (ÝLÇE)  ili: (Kýrþehir)
Mucur (ÝLÇE)  ili: (Kýrþehir)
Nevþehir (ÞEHÝR)  Havzasý: (Kýzýlýrmak)
Gülþehir (ÝLÇE)  ili: (Nevþehir)
Yozgat (ÞEHÝR)  Havzasý: (Kýzýlýrmak)
Yozgat_Merkez Ýlçe (ÝLÇE)  ili: (Yozgat)
Aciçay-Koyunbaba (ALT HAVZA) Havzasý: (Kýzýlýrmak)
Ankara (ÞEHÝR)  Havzasý: (Kýzýlýrmak)
Akyurt (ÝLÇE)  ili: (Ankara)
Çubuk (ÝLÇE)  ili: (Ankara)
Kalecik (ÝLÇE)  ili: (Ankara)
Orta (ÝLÇE)  ili: (Ankara)
Þabanözü (ÝLÇE)  ili: (Ankara)
Çankýrý (ÞEHÝR)  Havzasý: (Kýzýlýrmak)
Çankýrý_Merkez Ýlçe (ÝLÇE)  ili: (Çankýrý)
Çubuk (ÝLÇE)  ili: (Çankýrý)
Eldivan (ÝLÇE)  ili: (Çankýrý)
Kalecik (ÝLÇE)  ili: (Çankýrý)
Kýzýlýrmak (ÝLÇE)  ili: (Çankýrý)
Korgun (ÝLÇE)  ili: (Çankýrý)
Orta (ÝLÇE)  ili: (Çankýrý)
Þabanözü (ÝLÇE)  ili: (Çankýrý)
Akkosan-Karakaya (ALT HAVZA) Havzasý: (Kýzýlýrmak)
Ankara (ÞEHÝR)  Havzasý: (Kýzýlýrmak)
Bala (ÝLÇE)  ili: (Ankara)
Gölbaþý (ÝLÇE)  ili: (Ankara)
